Timestamp,Day_ID,Simulation_Date,Ambient_Temperature,Humidity,Soil_Moisture,Light_Intensity,Fan_Status,Pump_Status,Servo_Angle,Weather_State,Outdoor_Temperature,Outdoor_Humidity,Solar_Radiation_W_m2,Wind_Speed_m_s,Control_Mode,Episode_ID,Parameter_Set_ID,Physics_Model_Version,Airflow_m3_s,Soil_Dry_Loss_pct_5min,SolarGain_Scale,TemperatureExchange_Scale,FanExchange_Scale,HumidityResponse_Scale,PumpSoil_Scale,Drying_Scale
2024-01-08 12:35:00,8,2024-01-08,28.72,79.56,70.91,40.8,0,0,0,Cloudy,28.78,73.304,576.392,1.018,controller,8,8,greenhouse-greybox-v1.0,0.018082,0.102585,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 12:40:00,8,2024-01-08,28.54,79.56,70.89,41.67,0,0,0,Cloudy,28.664,74.245,572.075,0.773,controller,8,8,greenhouse-greybox-v1.0,0.01698,0.102159,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 12:45:00,8,2024-01-08,28.54,80.06,71.1,40.82,0,0,0,Cloudy,28.827,73.526,565.034,1.009,controller,8,8,greenhouse-greybox-v1.0,0.018039,0.101464,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 12:50:00,8,2024-01-08,28.5,79.58,70.88,41.19,0,0,0,Cloudy,28.675,73.508,559.84,1.164,controller,8,8,greenhouse-greybox-v1.0,0.018737,0.100952,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 12:55:00,8,2024-01-08,28.79,79.27,71.08,41.08,0,0,0,Cloudy,28.821,73.252,560.134,1.213,controller,8,8,greenhouse-greybox-v1.0,0.018958,0.100981,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:00:00,8,2024-01-08,29.17,79.18,70.21,40.37,0,0,0,Cloudy,28.916,73.535,560.826,0.993,controller,8,8,greenhouse-greybox-v1.0,0.01797,0.101049,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:05:00,8,2024-01-08,28.93,79.42,70.79,39.14,0,0,0,Cloudy,28.849,73.929,554.804,1.088,controller,8,8,greenhouse-greybox-v1.0,0.018396,0.100455,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:10:00,8,2024-01-08,28.94,79.24,70.26,40.57,1,0,0,Cloudy,28.758,73.901,555.805,1.083,excitation_fan,8,8,greenhouse-greybox-v1.0,0.318373,0.100553,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:15:00,8,2024-01-08,29.06,79.07,69.56,41.22,1,0,0,Cloudy,28.963,73.607,555.609,1.101,excitation_fan,8,8,greenhouse-greybox-v1.0,0.318453,0.100534,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:20:00,8,2024-01-08,28.93,78.77,70.27,40.04,1,0,0,Cloudy,28.912,73.029,562.428,0.92,excitation_fan,8,8,greenhouse-greybox-v1.0,0.317642,0.101207,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:25:00,8,2024-01-08,29.09,78.37,70.52,40.97,0,0,0,Cloudy,28.802,73.611,557.101,1.048,controller,8,8,greenhouse-greybox-v1.0,0.018218,0.100681,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:30:00,8,2024-01-08,29.13,78.62,69.91,40.45,0,0,0,Cloudy,28.892,72.295,552.852,1.084,controller,8,8,greenhouse-greybox-v1.0,0.018377,0.100262,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:35:00,8,2024-01-08,29.15,78.37,69.59,39.56,0,0,0,Cloudy,28.804,73.888,544.457,1.055,controller,8,8,greenhouse-greybox-v1.0,0.018248,0.099433,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:40:00,8,2024-01-08,28.73,77.83,70.14,39.24,0,0,0,Cloudy,28.834,72.898,540.148,0.894,controller,8,8,greenhouse-greybox-v1.0,0.017522,0.099008,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:45:00,8,2024-01-08,29.21,78.01,70.06,39.0,0,0,0,Cloudy,28.904,72.534,535.955,0.943,controller,8,8,greenhouse-greybox-v1.0,0.017746,0.098594,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:50:00,8,2024-01-08,29.34,78.0,70.6,37.8,0,0,45,Cloudy,28.977,73.479,531.242,1.018,excitation_servo,8,8,greenhouse-greybox-v1.0,0.018082,0.079777,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 13:55:00,8,2024-01-08,29.56,77.51,68.9,25.08,0,0,45,Cloudy,28.941,73.636,519.025,1.006,excitation_servo,8,8,greenhouse-greybox-v1.0,0.018028,0.078993,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:00:00,8,2024-01-08,29.75,78.18,69.58,24.54,0,0,45,Cloudy,28.83,73.422,513.834,1.145,excitation_servo,8,8,greenhouse-greybox-v1.0,0.018653,0.07866,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:05:00,8,2024-01-08,29.41,77.98,69.23,23.33,0,0,45,Cloudy,28.947,72.955,505.321,1.167,excitation_servo,8,8,greenhouse-greybox-v1.0,0.018751,0.078114,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:10:00,8,2024-01-08,29.43,77.73,69.81,23.34,0,0,45,Cloudy,28.994,73.563,493.719,0.911,excitation_servo,8,8,greenhouse-greybox-v1.0,0.017599,0.07737,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:15:00,8,2024-01-08,29.61,77.58,69.33,22.92,0,0,0,Cloudy,28.838,73.128,481.828,1.102,controller,8,8,greenhouse-greybox-v1.0,0.018458,0.093252,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:20:00,8,2024-01-08,29.56,77.42,69.08,33.93,0,0,0,Cloudy,28.923,73.248,469.903,1.131,controller,8,8,greenhouse-greybox-v1.0,0.018588,0.092075,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:25:00,8,2024-01-08,29.75,77.21,68.67,33.77,1,0,0,Cloudy,28.83,73.503,463.108,0.996,controller,8,8,greenhouse-greybox-v1.0,0.31798,0.091404,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:30:00,8,2024-01-08,29.92,77.55,68.69,33.33,1,0,0,Cloudy,29.122,73.199,460.514,0.899,controller,8,8,greenhouse-greybox-v1.0,0.317544,0.091148,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:35:00,8,2024-01-08,29.81,76.48,69.3,33.41,1,0,0,Cloudy,28.936,73.695,451.011,0.891,controller,8,8,greenhouse-greybox-v1.0,0.317507,0.09021,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:40:00,8,2024-01-08,29.52,77.12,69.24,31.76,1,0,0,Cloudy,28.604,73.784,444.367,1.125,controller,8,8,greenhouse-greybox-v1.0,0.318561,0.089554,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:45:00,8,2024-01-08,29.84,76.67,69.02,32.25,1,0,0,Cloudy,28.78,72.835,438.311,1.046,controller,8,8,greenhouse-greybox-v1.0,0.318209,0.088957,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:50:00,8,2024-01-08,29.87,75.57,68.91,32.19,1,0,0,Cloudy,28.909,73.541,429.224,0.929,controller,8,8,greenhouse-greybox-v1.0,0.317679,0.08806,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 14:55:00,8,2024-01-08,29.43,76.35,68.08,30.28,1,1,0,Cloudy,28.783,73.626,421.842,1.084,excitation_pump,8,8,greenhouse-greybox-v1.0,0.318379,0.087331,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:00:00,8,2024-01-08,29.49,76.13,70.86,29.92,1,1,0,Cloudy,28.997,73.994,413.076,1.06,excitation_pump,8,8,greenhouse-greybox-v1.0,0.31827,0.086466,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:05:00,8,2024-01-08,29.47,77.13,72.37,29.98,1,1,0,Cloudy,28.775,73.569,407.53,0.885,excitation_pump,8,8,greenhouse-greybox-v1.0,0.317483,0.085918,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:10:00,8,2024-01-08,29.33,76.24,74.66,27.2,1,0,0,Cloudy,28.811,73.951,395.973,1.031,controller,8,8,greenhouse-greybox-v1.0,0.318137,0.084778,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:15:00,8,2024-01-08,29.21,75.75,75.14,28.07,1,0,0,Cloudy,28.837,73.831,393.232,1.133,controller,8,8,greenhouse-greybox-v1.0,0.3186,0.084507,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:20:00,8,2024-01-08,29.39,76.58,74.73,26.22,1,0,0,Cloudy,28.774,73.553,378.753,1.207,controller,8,8,greenhouse-greybox-v1.0,0.31893,0.083078,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:25:00,8,2024-01-08,29.32,76.58,74.49,27.44,1,0,0,Cloudy,28.582,73.332,368.296,0.902,controller,8,8,greenhouse-greybox-v1.0,0.31756,0.082046,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:30:00,8,2024-01-08,29.35,75.53,74.21,25.74,1,0,0,Cloudy,28.631,74.052,360.2,1.204,controller,8,8,greenhouse-greybox-v1.0,0.318917,0.081247,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:35:00,8,2024-01-08,29.3,75.7,74.62,26.82,1,0,0,Cloudy,28.668,74.257,352.243,0.931,controller,8,8,greenhouse-greybox-v1.0,0.317691,0.080462,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:40:00,8,2024-01-08,29.45,74.99,74.05,23.89,1,0,0,Cloudy,28.624,74.897,338.99,1.105,controller,8,8,greenhouse-greybox-v1.0,0.318473,0.079154,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:45:00,8,2024-01-08,29.1,75.11,74.27,24.83,1,0,0,Cloudy,28.455,74.301,327.17,0.791,controller,8,8,greenhouse-greybox-v1.0,0.317059,0.077987,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:50:00,8,2024-01-08,29.05,74.86,74.1,23.44,1,0,0,Cloudy,28.597,74.326,314.567,0.748,controller,8,8,greenhouse-greybox-v1.0,0.316867,0.076743,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 15:55:00,8,2024-01-08,29.33,74.77,74.62,21.19,1,0,0,Cloudy,28.621,74.504,301.744,1.124,controller,8,8,greenhouse-greybox-v1.0,0.318557,0.075477,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:00:00,8,2024-01-08,29.08,75.68,73.88,22.15,1,0,0,Cloudy,28.427,75.028,291.088,1.221,controller,8,8,greenhouse-greybox-v1.0,0.318995,0.074425,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:05:00,8,2024-01-08,28.95,75.76,74.34,20.45,1,0,0,Cloudy,28.452,74.343,279.169,0.956,controller,8,8,greenhouse-greybox-v1.0,0.317801,0.073249,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:10:00,8,2024-01-08,28.72,75.91,73.15,20.32,1,0,0,Cloudy,28.299,74.107,267.879,0.93,controller,8,8,greenhouse-greybox-v1.0,0.317685,0.072135,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:15:00,8,2024-01-08,29.06,74.68,74.17,17.67,1,0,0,Cloudy,28.514,74.017,255.75,0.987,controller,8,8,greenhouse-greybox-v1.0,0.31794,0.070938,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:20:00,8,2024-01-08,29.04,75.41,73.52,18.44,1,0,0,Cloudy,28.47,74.448,249.677,1.075,controller,8,8,greenhouse-greybox-v1.0,0.318336,0.070338,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:25:00,8,2024-01-08,29.12,75.55,73.65,16.89,1,0,0,Cloudy,28.375,74.339,236.588,0.915,controller,8,8,greenhouse-greybox-v1.0,0.317616,0.069046,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:30:00,8,2024-01-08,28.94,74.85,73.73,16.43,1,0,0,Cloudy,28.326,74.577,222.567,0.82,controller,8,8,greenhouse-greybox-v1.0,0.317191,0.067662,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:35:00,8,2024-01-08,28.62,74.71,73.43,16.21,1,0,0,Cloudy,28.222,75.18,211.907,0.802,controller,8,8,greenhouse-greybox-v1.0,0.317111,0.06661,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:40:00,8,2024-01-08,28.68,74.82,73.27,15.76,1,0,0,Cloudy,28.277,75.188,197.866,0.952,controller,8,8,greenhouse-greybox-v1.0,0.317784,0.065224,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:45:00,8,2024-01-08,28.91,74.18,73.6,14.21,1,0,0,Cloudy,28.18,74.662,188.902,1.106,controller,8,8,greenhouse-greybox-v1.0,0.318477,0.06434,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:50:00,8,2024-01-08,28.93,74.39,72.81,13.91,1,0,0,Cloudy,28.058,75.214,178.525,0.895,controller,8,8,greenhouse-greybox-v1.0,0.317527,0.063315,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 16:55:00,8,2024-01-08,28.69,74.57,73.31,12.58,1,0,0,Cloudy,28.19,75.25,165.987,0.788,controller,8,8,greenhouse-greybox-v1.0,0.317045,0.062078,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:00:00,8,2024-01-08,28.74,74.96,72.96,10.53,1,0,0,Cloudy,28.124,74.705,151.159,1.148,controller,8,8,greenhouse-greybox-v1.0,0.318667,0.060614,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:05:00,8,2024-01-08,28.73,75.02,73.28,10.22,1,0,0,Cloudy,28.011,75.398,138.082,1.021,controller,8,8,greenhouse-greybox-v1.0,0.318094,0.059324,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:10:00,8,2024-01-08,28.49,74.72,73.38,9.99,1,0,0,Cloudy,27.939,76.004,126.19,1.011,controller,8,8,greenhouse-greybox-v1.0,0.318047,0.05815,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:15:00,8,2024-01-08,28.62,75.85,73.33,9.8,1,0,0,Cloudy,27.994,75.849,114.538,0.979,controller,8,8,greenhouse-greybox-v1.0,0.317907,0.057,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:20:00,8,2024-01-08,28.47,75.47,73.7,7.45,1,0,0,Cloudy,27.709,76.243,103.054,0.908,controller,8,8,greenhouse-greybox-v1.0,0.317585,0.055866,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:25:00,8,2024-01-08,28.26,75.14,73.27,5.63,1,0,0,Cloudy,27.792,75.394,89.92,0.977,controller,8,8,greenhouse-greybox-v1.0,0.317897,0.05457,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:30:00,8,2024-01-08,28.31,75.91,72.6,6.16,1,0,0,Cloudy,27.957,76.112,77.889,0.919,controller,8,8,greenhouse-greybox-v1.0,0.317636,0.053383,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:35:00,8,2024-01-08,28.19,75.48,71.46,4.31,1,0,0,Cloudy,27.724,75.549,64.689,0.994,controller,8,8,greenhouse-greybox-v1.0,0.317971,0.05208,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:40:00,8,2024-01-08,27.86,74.92,72.92,5.66,1,0,0,Cloudy,27.727,76.607,51.279,1.165,controller,8,8,greenhouse-greybox-v1.0,0.318744,0.050756,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:45:00,8,2024-01-08,28.26,74.68,72.17,2.48,1,0,0,Cloudy,27.524,76.267,38.581,1.122,controller,8,8,greenhouse-greybox-v1.0,0.318551,0.049503,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:50:00,8,2024-01-08,28.23,75.25,73.37,1.61,1,0,0,Cloudy,27.521,76.323,26.232,0.917,controller,8,8,greenhouse-greybox-v1.0,0.317627,0.048284,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 17:55:00,8,2024-01-08,28.14,76.09,72.86,1.28,1,0,0,Cloudy,27.27,76.847,13.154,0.87,controller,8,8,greenhouse-greybox-v1.0,0.317416,0.046993,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:00:00,8,2024-01-08,27.47,75.6,72.6,0.0,1,0,0,Cloudy,27.46,76.41,0.0,0.793,controller,8,8,greenhouse-greybox-v1.0,0.317071,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:05:00,8,2024-01-08,27.76,76.17,72.53,0.09,1,0,0,Cloudy,27.54,76.474,0.0,1.012,controller,8,8,greenhouse-greybox-v1.0,0.318053,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:10:00,8,2024-01-08,28.0,76.24,72.55,0.31,1,0,0,Cloudy,27.627,76.602,0.0,1.01,controller,8,8,greenhouse-greybox-v1.0,0.318047,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:15:00,8,2024-01-08,27.81,75.29,72.98,0.28,1,0,0,Cloudy,27.473,76.945,0.0,1.207,controller,8,8,greenhouse-greybox-v1.0,0.318932,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:20:00,8,2024-01-08,27.84,77.08,72.1,0.66,1,0,0,Cloudy,27.362,76.32,0.0,0.917,controller,8,8,greenhouse-greybox-v1.0,0.317625,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:25:00,8,2024-01-08,27.68,76.29,72.77,2.11,0,0,0,Cloudy,27.408,77.097,0.0,1.035,excitation_fan,8,8,greenhouse-greybox-v1.0,0.018156,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:30:00,8,2024-01-08,28.06,76.06,71.7,1.78,0,0,0,Cloudy,27.168,77.873,0.0,1.086,excitation_fan,8,8,greenhouse-greybox-v1.0,0.018387,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:35:00,8,2024-01-08,27.7,76.14,71.95,0.5,1,0,0,Cloudy,27.255,77.707,0.0,1.111,controller,8,8,greenhouse-greybox-v1.0,0.318498,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:40:00,8,2024-01-08,27.65,75.98,72.09,0.0,1,0,0,Cloudy,27.062,77.561,0.0,0.969,controller,8,8,greenhouse-greybox-v1.0,0.317858,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:45:00,8,2024-01-08,27.93,76.59,72.29,0.65,1,1,0,Cloudy,26.928,78.493,0.0,0.864,excitation_pump,8,8,greenhouse-greybox-v1.0,0.317389,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:50:00,8,2024-01-08,27.41,76.22,73.73,0.0,1,1,0,Cloudy,26.938,78.222,0.0,1.232,excitation_pump,8,8,greenhouse-greybox-v1.0,0.319045,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 18:55:00,8,2024-01-08,27.46,77.68,76.48,0.01,1,1,0,Cloudy,26.886,77.926,0.0,1.122,excitation_pump,8,8,greenhouse-greybox-v1.0,0.318547,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:00:00,8,2024-01-08,27.23,76.37,78.03,0.45,1,1,0,Cloudy,26.791,78.36,0.0,0.987,excitation_pump,8,8,greenhouse-greybox-v1.0,0.31794,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:05:00,8,2024-01-08,27.52,78.21,80.6,0.24,1,0,0,Cloudy,26.725,78.127,0.0,0.749,controller,8,8,greenhouse-greybox-v1.0,0.316869,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:10:00,8,2024-01-08,27.63,76.69,80.03,0.45,1,0,0,Cloudy,26.751,79.035,0.0,1.236,controller,8,8,greenhouse-greybox-v1.0,0.31906,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:15:00,8,2024-01-08,27.33,77.68,79.76,0.36,0,0,0,Cloudy,26.567,78.4,0.0,1.205,controller,8,8,greenhouse-greybox-v1.0,0.018924,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:20:00,8,2024-01-08,27.21,77.31,80.4,1.16,0,0,0,Cloudy,26.552,79.164,0.0,0.894,controller,8,8,greenhouse-greybox-v1.0,0.017523,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:25:00,8,2024-01-08,27.42,77.83,79.76,1.92,0,0,0,Cloudy,26.417,78.696,0.0,1.065,controller,8,8,greenhouse-greybox-v1.0,0.018292,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:30:00,8,2024-01-08,26.69,77.68,80.41,0.0,0,0,0,Cloudy,26.522,78.363,0.0,0.988,controller,8,8,greenhouse-greybox-v1.0,0.017946,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:35:00,8,2024-01-08,27.1,77.14,80.24,1.32,0,0,0,Cloudy,26.399,78.916,0.0,1.119,controller,8,8,greenhouse-greybox-v1.0,0.018536,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:40:00,8,2024-01-08,27.15,77.29,79.71,1.62,0,0,0,Cloudy,26.483,79.236,0.0,0.952,controller,8,8,greenhouse-greybox-v1.0,0.017783,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:45:00,8,2024-01-08,27.02,77.65,79.71,0.64,0,0,0,Cloudy,26.3,79.785,0.0,1.015,controller,8,8,greenhouse-greybox-v1.0,0.018067,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:50:00,8,2024-01-08,26.84,77.35,79.98,0.4,0,0,0,Cloudy,26.224,79.98,0.0,0.787,controller,8,8,greenhouse-greybox-v1.0,0.017043,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 19:55:00,8,2024-01-08,27.15,76.58,79.86,0.56,0,0,0,Cloudy,26.155,79.473,0.0,1.146,controller,8,8,greenhouse-greybox-v1.0,0.018657,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:00:00,8,2024-01-08,27.19,77.31,79.52,0.0,0,0,0,Cloudy,26.145,80.179,0.0,1.113,controller,8,8,greenhouse-greybox-v1.0,0.018508,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:05:00,8,2024-01-08,26.82,76.89,79.95,1.21,0,0,0,Cloudy,26.108,80.191,0.0,1.23,controller,8,8,greenhouse-greybox-v1.0,0.019034,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:10:00,8,2024-01-08,27.0,77.2,80.18,0.52,0,0,0,Cloudy,26.044,80.178,0.0,1.05,controller,8,8,greenhouse-greybox-v1.0,0.018225,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:15:00,8,2024-01-08,27.09,76.96,79.68,0.0,0,0,0,Cloudy,25.878,80.804,0.0,0.871,controller,8,8,greenhouse-greybox-v1.0,0.017418,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:20:00,8,2024-01-08,26.96,77.95,79.84,0.51,0,0,0,Cloudy,25.938,80.213,0.0,1.103,controller,8,8,greenhouse-greybox-v1.0,0.018465,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:25:00,8,2024-01-08,27.15,77.75,79.7,1.48,0,0,0,Cloudy,25.758,81.485,0.0,0.972,controller,8,8,greenhouse-greybox-v1.0,0.017874,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:30:00,8,2024-01-08,27.02,77.35,78.86,1.26,0,0,0,Cloudy,25.67,80.908,0.0,0.868,controller,8,8,greenhouse-greybox-v1.0,0.017405,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:35:00,8,2024-01-08,26.95,77.57,78.69,0.0,0,0,0,Cloudy,25.563,81.128,0.0,1.116,controller,8,8,greenhouse-greybox-v1.0,0.01852,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:40:00,8,2024-01-08,27.05,76.7,79.66,0.0,0,0,0,Cloudy,25.661,81.378,0.0,0.95,controller,8,8,greenhouse-greybox-v1.0,0.017775,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:45:00,8,2024-01-08,27.07,77.87,79.29,0.0,0,0,0,Cloudy,25.527,81.615,0.0,0.757,controller,8,8,greenhouse-greybox-v1.0,0.016907,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:50:00,8,2024-01-08,26.85,77.94,78.8,0.26,0,0,0,Cloudy,25.435,81.191,0.0,1.093,controller,8,8,greenhouse-greybox-v1.0,0.018419,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 20:55:00,8,2024-01-08,26.84,76.86,79.26,0.71,0,0,0,Cloudy,25.399,80.66,0.0,0.951,controller,8,8,greenhouse-greybox-v1.0,0.017778,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 21:00:00,8,2024-01-08,27.06,77.99,78.99,0.35,0,0,0,Cloudy,25.337,81.432,0.0,1.001,controller,8,8,greenhouse-greybox-v1.0,0.018006,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 21:05:00,8,2024-01-08,26.78,77.75,78.93,0.0,0,0,0,Cloudy,25.222,82.559,0.0,1.165,controller,8,8,greenhouse-greybox-v1.0,0.018743,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 21:10:00,8,2024-01-08,26.79,77.44,78.64,0.32,0,0,0,Cloudy,25.075,82.355,0.0,0.975,controller,8,8,greenhouse-greybox-v1.0,0.017887,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 21:15:00,8,2024-01-08,26.65,77.97,79.22,1.03,0,0,0,Cloudy,25.198,81.92,0.0,0.874,controller,8,8,greenhouse-greybox-v1.0,0.017432,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
2024-01-08 21:20:00,8,2024-01-08,26.97,78.25,78.9,0.48,0,0,0,Cloudy,25.078,82.57,0.0,0.922,controller,8,8,greenhouse-greybox-v1.0,0.017647,0.045695,0.91454,0.95672,1.06196,1.08612,1.05711,1.14237
